id,name,category,city,website,address
11347,"Buca di Beppo",live_music,"New York",https://dineatbuca.com/locations/strongsville/?utm_campaign=local&utm_source=gbp&utm_medium=organic&utm_content=strongsville,"16677 Southpark Center, Strongsville, OH 44136"
11348,"C'mon Everybody",nightclub,"New York",http://www.cmoneverybody.com/,"325 Franklin Ave, Brooklyn, NY 11238"
11472,"CATCH Roof",nightclub,"New York",https://www.catchrestaurants.com/location/catch-nyc/,"21 9th Ave, New York, NY 10014"
11473,"CIVILIAN Hotel",live_music,"New York",http://www.civilianhotel.com/,"305 W 48th St, New York, NY 10036"
11349,"Cafe Erzulie",nightclub,"New York",https://www.cafeerzulie.com/,"894 Broadway, Brooklyn, NY 11206"
11477,Capitale,nightclub,"New York",https://capitaleny.com/,"130 Bowery, New York, NY 10013"
11479,Carpark,nightclub,"New York",https://www.gmcparking.com/locations-rates/downtown/washington-square/,"2 5th Ave, New York, NY 10012"
11481,Cassette,nightclub,"New York",https://www.barcassettenyc.com/,"68-38 Forest Ave storefront B, Flushing, NY 11385"
11350,"Celon Lounge",nightclub,"New York",http://bryantparkhotel.com/eat-plus-drink/celon-lounge/,"40 W 40th St, New York, NY 10001"
11482,"Central Park Lanes",nightclub,"New York",https://www.centralparknyc.org/,"New York, NY"
11483,"Chatroom at Elsewhere",nightclub,"New York",http://www.elsewhere.club/,"599 Johnson Ave #1, Brooklyn, NY 11237"
11484,"Chelsea Table & Stage",nightclub,"New York",http://chelseatableandstage.com/,"Hilton Fashion District Hotel, 152 W 26th St, New York, NY 10001"
11485,"Chelsea's Hotel Hayden",live_music,"New York",https://www.hotelhaydennyc.com/,"127 W 28th St, New York, NY 10001"
11317,Chester,nightclub,"New York",http://www.thetownofchester.org/,"Chester, NY 10918"
11486,"Chevy's",nightclub,"New York",https://www.drivesunrisechevy.com/,"105-20 Gerard Pl, Forest Hills, NY 11375"
11351,"Cin Cin Lounge",nightclub,"New York",https://www.ciccionyc.com/,"681 Washington St, New York, NY 10014"
11488,Cipriani,nightclub,"New York",https://www.cipriani.com/cipriani-downtown?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-downtown-nyc,"376 W Broadway, New York, NY 10012"
11489,"Cipriani 42nd St.",nightclub,"New York",https://ciprianievents.com/venue/new-york-42nd-street/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-42nd-events,"110 E 42nd St, New York, NY 10017"
11353,"Civilian Hotel NYC",nightclub,"New York",http://www.civilianhotel.com/,"305 W 48th St, New York, NY 10036"
11491,"Classic Car Club Manhattan",nightclub,"New York",http://classiccarclubmanhattan.com/,"1 PIER 76, 408 12th Ave, New York, NY 10018"
11492,"Code Astoria",nightclub,"New York",https://www.codeastorianyc.com/,"20-30 Steinway St, Astoria, NY 11105"
11493,"Common Country",nightclub,"New York",http://commoncountrybar.com/,"344 3rd Ave, New York, NY 10010"
11299,"Common Ground",live_music,"New York",http://commongroundnyc.com/,"63 Gansevoort St, New York, NY 10014"
11354,"Common Ground Bar",nightclub,"New York",http://commongroundnyc.com/,"63 Gansevoort St, New York, NY 10014"
11497,Consigliere,nightclub,"New York",https://www.consiglierewine.com/,"31 Warren St, Newark, NJ 07102"
11499,Craftsman,nightclub,"New York",http://www.thecraftsmannyc.com/,"3155 Broadway, New York, NY 10027"
11500,DOM,nightclub,"New York",https://dom-lounge.com/,"287 Park Ave S, New York, NY 10010"
11355,"Dallas BBQ",live_music,"New York",https://www.dallasbbq.com/times-square,"241 W 42nd St, New York, NY 10036"
11501,"Dallas BBQ Restaurant",live_music,"New York",https://dallasbbq.com/,"1265 3rd Ave, New York, NY 10021"
11502,Damballa,nightclub,"New York",https://www.damballa.nyc/,"895 Broadway, Brooklyn, NY 11206"
11318,"Darling Rooftop",nightclub,"New York",https://www.darlingrooftop.com/,"36 Central Park S, New York, NY 10019"
11319,"Dead Letter No. 9",live_music,"New York",https://www.deadletterno9.com/,"63 Grand St, Brooklyn, NY 11249"
11320,Delancey,live_music,"New York",https://www.thedelancey.com/,"168 Delancey St, New York, NY 10002"
11503,"Desert 5 Spot",nightclub,"New York",https://www.desertfivespot.com/ny,"94 Wythe Ave, Brooklyn, NY 11249"
11505,"Dive BK",nightclub,"New York",https://www.divebarbk.com/,"408 Troutman St, Brooklyn, NY 11237"
11357,"Dream Hotel",nightclub,"New York",https://www.hyatt.com/dream-hotels/en-US/nycdd-dream-downtown?src=corp_lclb_google_seo_nycdd&utm_source=google&utm_medium=organic&utm_campaign=lmr,"355 W 16th St, New York, NY 10011"
11506,"Dream Midtown",nightclub,"New York",https://www.hyatt.com/dream-hotels/en-US/nycdm-dream-midtown?src=corp_lclb_google_seo_nycdm&utm_source=google&utm_medium=organic&utm_campaign=lmr,"210 W 55th St, New York, NY 10019"
11508,"El Nico Rooftop Williamsburg",nightclub,"New York",https://elnico-rooftop.com/,"288 N 8th St, Brooklyn, NY 11211"
11510,"Electric Room",nightclub,"New York",http://electricroomnyc.com/,"Dream Downtown, by Hyatt, Lower Level, 355 W 16th St, New York, NY 10011"
11282,Elsewhere,nightclub,"New York",http://www.elsewhere.club/,"599 Johnson Ave #1, Brooklyn, NY 11237"
11512,"Elsie Penthouse",nightclub,"New York",https://www.elsierooftop.com/,"1412 Broadway, New York, NY 10018"
11513,"Empire Hotel Rooftop",nightclub,"New York",/url?q=http://www.theempirerooftop.com/&opi=79508299&sa=U&ved=0ahUKEwiuhpfErtWRAxXbLUQIHUALMV8Q61gIGCgO&usg=AOvVaw0cp0b5ckqzcheduwhubmQW,"44 W 63rd St, New York, NY 10023"
11514,"Empress Nautical Yacht",nightclub,"New York",http://nyprincesscruises.com/,"1676 Dean St #1f, Brooklyn, NY 11213"
11515,"Everdene at Virgin Hotel",live_music,"New York",https://virginhotels.com/nyc/dine-and-drink/everdene/,"1227 Broadway, New York, NY 10001"
11516,"Evol NewYork",nightclub,"New York",https://evolnyc.us/,"2 Thompson St 2nd Fl, New York, NY 10013"
11517,"First Round's on Me Social Club",nightclub,"New York",https://www.firstroundsonme.co/,"109 W 25th St, New York, NY 10001"
11518,Folly,nightclub,"New York",http://www.follynyc.com/,"92 W Houston St, New York, NY 10012"
11358,"Fontainhas DUMBO",live_music,"New York",http://www.fontainhasnyc.com/,"28 Jay St, Brooklyn, NY 11201"
11519,Frames,live_music,"New York",http://www.framesnyc.com/,"550 9th Ave, New York, NY 10018"
11359,Gabriela,nightclub,"New York",https://www.gabriela.nyc/,"90 Wythe Ave, Brooklyn, NY 11249"
11521,"Gallery at Dream Downtown",live_music,"New York",http://www.dreamhotels.com/downtown/meetings-events/default-en.html,"Lower Level, 355 W 16th St, New York, NY 10011"
11522,"Gansevoort Park Rooftop",nightclub,"New York",https://www.gansevoorthotelgroup.com/gansevoort-meatpacking-nyc/eat-drink/gansevoort-rooftop,"18 9th Ave, New York, NY 10014"
11523,"Gilded Lily",nightclub,"New York",http://gildedlilyevents.com/,
11360,GoldBar,nightclub,"New York",http://www.goldbarnewyork.com/,"389 Broome St, New York, NY 10013"
11292,"Good Room",nightclub,"New York",http://goodroombk.com/,"98 Meserole Ave, Brooklyn, NY 11222"
11362,"HK Hall",nightclub,"New York",https://www.hkhall.com/,"605 W 48th St, New York, NY 10036"
11528,"Hana House",nightclub,"New York",https://www.hanahouse.co/,"345 Adams St, Brooklyn, NY 11201"
11364,"Hart Bar",nightclub,"New York",http://hartbarnyc.com/,"538 Hart St #1, Brooklyn, NY 11221"
11529,"Haswell Greens",live_music,"New York",https://haswellgreens.com/,"240 W 52nd St, New York, NY 10019"
11365,"Headless Horseman",live_music,"New York",https://headlesshorseman.com/?utm_campaign=GMB,"778 Broadway, US-9W, Ulster Park, NY 12487"
11531,"Hearsay Club NYC",nightclub,"New York",https://hearsaysystems.com/,"1370 Broadway, New York, NY 10018"
11532,"Hello Bar BK",nightclub,"New York",https://www.hellobarinc.com/,"1110 Nostrand Ave, Brooklyn, NY 11225"
11533,"Hendricks Hotel Rooftop",nightclub,"New York",https://www.piedpipersf.com/,"2 New Montgomery St, San Francisco, CA 94105"
11285,"High Bar New York",nightclub,"New York",https://www.highbarnyc.co/,"346 W 40th St, New York, NY 10018"
11295,"Highbar NYC",nightclub,"New York",https://www.highbarnyc.co/,"346 W 40th St, New York, NY 10018"
11366,"Highline Ballroom After",live_music,"New York",https://www.thehighline.org/,"New York, NY 10011"
11536,Hotel,nightclub,"New York",http://www.hotelonrivington.com/,"107 Rivington St, New York, NY 10002"
11537,"Hotel Alameda",nightclub,"New York",https://www.hotelalameda.com//?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"518 W 27th St Lower Level, New York, NY 10001"
11367,"Hotel Chantelle",nightclub,"New York",https://www.hotelchantellenyc.com/,"92 Ludlow St, New York, NY 10002"
11368,"Hotel on Rivington",nightclub,"New York",http://www.hotelonrivington.com/,"107 Rivington St, New York, NY 10002"
11538,"Houston Hall",nightclub,"New York",https://www.houstonhallny.com/,"222 W Houston St, New York, NY 10014"
11540,"IDDC HQ",nightclub,"New York",http://www.iddcnyc.com/,"420 E 79th St, New York, NY 10075"
11541,"IL Bastardo",nightclub,"New York",https://www.ilbastardonyc.com/,"828 9th Ave, New York, NY 10019"
11542,"IYKYK ROOM",nightclub,"New York",http://www.iykykny.com/,"35-28 Farrington St 1st Fl, Flushing, NY 11354"
11543,"Industry City",nightclub,"New York",https://industrycity.com/,"220 36th St, Brooklyn, NY 11232"
11544,"Inside Park at St",nightclub,"New York",http://www.insideparknyc.com/,"at, 325 Park Ave, E 50th St Entrance, New York, NY 10022"
11545,"Invite Only After Party",nightclub,"New York",http://www.iopartyplanning.com/,
11546,"Iron Bar",nightclub,"New York",https://ironbarnyc.com/,"713 8th Ave, New York, NY 10036"
11547,"Isola Brooklyn",nightclub,"New York",http://www.isolabrooklyn.com/,"361 Metropolitan Ave, Brooklyn, NY 11211"
11548,J.Bespoke,nightclub,"New York",http://jbespoke.com/,"121 E 27th St, New York, NY 10016"
11550,"Jewel Yacht",nightclub,"New York",https://www.thejewelny.com/?utm_source=B2C&utm_medium=Google&utm_campaign=GoogleListing,"11 W 51st St, New York, NY 10019"
11551,"Kixby Hotel",live_music,"New York",https://www.kixby.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,"45 W 35th St, New York, NY 10001"
11552,"Knickerbocker Rooftop",nightclub,"New York",https://theknickerbocker.com/dine/st-cloud/,"6 Times Sq 17th Floor, New York, NY 10036"
11291,"Knockdown Center",nightclub,"New York",http://www.knockdown.center/,"52-19 Flushing Ave, Maspeth, NY 11378"
11553,LAVO,nightclub,"New York",https://taogroup.com/venues/lavo-italian-restaurant-new-york/,"105 W 28th St, New York, NY 10001"
11554,"LAVO Nightclub",nightclub,"New York",https://taodowntown.com/nightclub/,"369 W 16th St, New York, NY 10011"
11556,"LOST IN PARADISE",nightclub,"New York",https://www.lostinparadiserooftop.com/,"11-01 43rd Ave, Long Island City, NY 11101"
11558,"Laissez Faire",nightclub,"New York",https://laissezfaire.nyc/,"10 Theatre Alley, New York, NY 10038"
11560,"Lalin's",nightclub,"New York",http://lalinsbk.com/,"1131 Broadway, Brooklyn, NY 11221"
11562,Lately,nightclub,"New York",http://www.latelycafelic.com/,"23-08 44th Dr, Long Island City, NY 11101"
11370,"Le Bain",nightclub,"New York",https://www.lebainnewyork.com/?utm_source=google&utm_campaign=google_my_business&utm_medium=organic,"The Standard, High Line, 848 Washington St, New York, NY 10014"
11564,"Le Grande at The Time Hotel",nightclub,"New York",https://www.hyatt.com/jdv-by-hyatt/en-US/lgajt-the-time-new-york?src=corp_lclb_google_seo_lgajt&utm_source=google&utm_medium=organic&utm_campaign=lmr,"224 W 49th St, New York, NY 10019"
11565,"Le Poisson Rouge",nightclub,"New York",http://lpr.com/,"158 Bleecker St, New York, NY 10012"
11371,Lexicon,live_music,"New York",https://www.lexiconusa.com/,"100 Church St, New York, NY 10014"
11566,Libation,nightclub,"New York",https://m.facebook.com/pages/category/Transit-Hub/Libation-Station-141701359230682/,"134 Plaza Dr, Buffalo, NY 14221"
11567,"Lillistar Rooftop",nightclub,"New York",http://www.lillistarbk.com/,"353 Bedford Ave, Brooklyn, NY 11211"
11568,"Little More",nightclub,"New York",http://littlemorenyc.com/,"111 Reade St, New York, NY 10013"
11569,"Locust Grove",nightclub,"New York",http://www.lgny.org/,"2683 South Rd, Poughkeepsie, NY 12601"
11301,"Lost in Paradise Rooftop",nightclub,"New York",https://www.lostinparadiserooftop.com/,"11-01 43rd Ave, Long Island City, NY 11101"
11573,"Love's Club",nightclub,"New York",http://lovesclubnyc.com/,"106 Melrose St, Brooklyn, NY 11206"
11574,Lovejoys,nightclub,"New York",https://www.lovejoysnyc.com/,"412 Troutman St, Brooklyn, NY 11237"
11575,"Lower East Side NYE Party Pass",nightclub,"New York",https://www.sourmousenyc.com/,"110 Delancey St, New York, NY 10002"
11576,"Lucky Strike",nightclub,"New York",https://www.luckystrikeent.com/location/lucky-strike-wichita?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listings,"11413 E 13th St N, Wichita, KS 67206"
11578,"Lucky Strike / Luxe",nightclub,"New York",https://www.luckystrikeent.com/location/lucky-strike-chelsea-piers?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listings,"60 Chelsea Piers, New York, NY 10011"
11579,"Madame Tussauds",nightclub,"New York",https://www.madametussauds.com/new-york/tickets/?utm_source=local-listing&utm_medium=organic&utm_campaign=tickets,"234 W 42nd St, New York, NY 10036"
11580,"Magic Hour Rooftop Bar & Lounge",nightclub,"New York",http://moxytimessquare.com/dining/magic-hour-rooftop-bar-lounge/,"485 7th Ave 18th floor, New York, NY 10018"
11583,"Manhattan has to offer",nightclub,"New York",https://www.rockefellercenter.com/,"45 Rockefeller Plaza, New York, NY 10111"
11310,Margaritaville,nightclub,"New York",https://www.margaritavilleresorts.com/margaritaville-resort-times-square?utm_source=google&utm_medium=listing&utm_campaign=margaritaville+times+square,"560 7th Ave 7th Floor, New York, NY 10018"
11372,"Margaritaville - Time Square",nightclub,"New York",https://www.margaritavilleresorts.com/margaritaville-resort-times-square?utm_source=google&utm_medium=listing&utm_campaign=margaritaville+times+square,"560 7th Ave 7th Floor, New York, NY 10018"
11585,"Margaritaville LandShark",nightclub,"New York",https://timessquare.landsharkbarandgrill.com/,"560 7th Ave, New York, NY 10018"
11586,"Market Hotel",nightclub,"New York",http://markethotel.org/,"1140 Myrtle Ave, Brooklyn, NY 11221"
11297,Marquee,nightclub,"New York",https://taogroup.com/venues/marquee-new-york/,"289 10th Ave, New York, NY 10001"
11373,"Marriott Marquis",live_music,"New York",https://www.marriott.com/en-us/hotels/nycmq-new-york-marriott-marquis/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"1535 Broadway, New York, NY 10036"
11587,"McCarren Hotel Rooftop Williamsburg",nightclub,"New York",https://www.themccarren.com/,"595 Union Ave, Brooklyn, NY 11211"
11588,"MeatPacking Social Club",nightclub,"New York",https://www.chez-margaux.com/,"403 W 13th St, New York, NY 10014"
