6758,"Don Barriga","4443 Spruce St, Philadelphia, PA 19104, USA",Philadelphia,PA
6759,"Cilantro Mediterranean Cuisine","613 S 4th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6760,Kanella,"1001 Spruce St, Philadelphia, PA 19107, USA",Philadelphia,PA
6761,"Spice Finch","220 S 17th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6762,"Suraya Restaurant","1528 Frankford Ave, Philadelphia, PA 19125, USA",Philadelphia,PA
6763,Barbuzzo,"110 S 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6764,"Paprica Grill","811 Sansom St, Philadelphia, PA 19107, USA",Philadelphia,PA
6765,"Alyan's Middle Eastern & Mediterranean Restaurant","603 S 4th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6766,Malooga,"134 Chestnut St, Philadelphia, PA 19106, USA",Philadelphia,PA
6767,"Casablanca Mediterranean Grill","947 Federal St, Philadelphia, PA 19147, USA",Philadelphia,PA
6768,Mona,"1308 Chestnut St, Philadelphia, PA 19107, USA",Philadelphia,PA
6769,Marrakesh,"517 S Leithgow St, Philadelphia, PA 19147, USA",Philadelphia,PA
6770,Bastia,"1401 E Susquehanna Ave, Philadelphia, PA 19125, USA",Philadelphia,PA
6771,Dizengoff,"1625 Sansom St, Philadelphia, PA 19103, USA",Philadelphia,PA
6772,Emmett,"161 W Girard Ave, Philadelphia, PA 19122, USA",Philadelphia,PA
6773,Olea,"232 Arch St, Philadelphia, PA 19106, USA",Philadelphia,PA
6774,"Apricot Stone BYOB","428 W Girard Ave, Philadelphia, PA 19123, USA",Philadelphia,PA
6775,"Zorba's Tavern","2230 Fairmount Ave, Philadelphia, PA 19130, USA",Philadelphia,PA
6776,"Almyra Restaurant","1636 Chancellor St, Philadelphia, PA 19103, USA",Philadelphia,PA
6777,"Sahara Grill","1334 Walnut St, Philadelphia, PA 19107, USA",Philadelphia,PA
6778,"Kamals Middle Eastern Cuisine","51 N 12th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6779,"Bon Kif Grill","627 South St, Philadelphia, PA 19147, USA",Philadelphia,PA
6780,"Cafe La Maude","816 N 4th St, Philadelphia, PA 19123, USA",Philadelphia,PA
6781,"Laser Wolf","1301 N Howard St, Philadelphia, PA 19122, USA",Philadelphia,PA
6782,"Sang Kee Peking Duck House","238 N 9th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6783,"EMei 峨嵋","915 Arch St, Philadelphia, PA 19107, USA",Philadelphia,PA
6784,"Nom Wah Philadelphia","218 N 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6785,"Dim Sum Garden","1024 Race St, Philadelphia, PA 19107, USA",Philadelphia,PA
6786,"Ji Bei Chuan Philly","930 Race St, Philadelphia, PA 19107, USA",Philadelphia,PA
6787,"Dim Sum House By Jane G's - Rittenhouse","1930 Chestnut St #17f, Philadelphia, PA 19103, USA",Philadelphia,PA
6788,"Nan Zhou Hand Drawn Noodle House","1022 Race St, Philadelphia, PA 19107, USA",Philadelphia,PA
6789,"Ting Wong","138 N 10th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6790,"Han Dynasty - Old City","110 Chestnut St, Philadelphia, PA 19106, USA",Philadelphia,PA
6791,Buddakan,"325 Chestnut St, Philadelphia, PA 19106, USA",Philadelphia,PA
6792,"China House No. 5","2437 S 24th St #8A, Philadelphia, PA 19145, USA",Philadelphia,PA
6794,"Mana Modern Chinese","719 N 2nd St, Philadelphia, PA 19123, USA",Philadelphia,PA
6795,"Grand Palace Restaurant","600 Washington Ave #3B, Philadelphia, PA 19147, USA",Philadelphia,PA
6796,"Ho Sai Gai Restaurant","1000 Race St, Philadelphia, PA 19107, USA",Philadelphia,PA
6797,"DanDan Rittenhouse","126 S 16th St, Philadelphia, PA 19102, USA",Philadelphia,PA
6798,"China Gourmet","2842 St Vincent St, Philadelphia, PA 19149, USA",Philadelphia,PA
6799,Sampan,"124 S 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6800,"Lee How Fook","219 N 11th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6801,"Bai Wei","1038 Race St, Philadelphia, PA 19107, USA",Philadelphia,PA
6802,Kalaya,"4 W Palmer St, Philadelphia, PA 19125, USA",Philadelphia,PA
6803,"Chatayee Thai","1227 Walnut St, Philadelphia, PA 19107, USA",Philadelphia,PA
6804,"JJ Thai Cuisine","2028 Chestnut St, Philadelphia, PA 19103, USA",Philadelphia,PA
6805,Dara,"1221 Walnut St, Philadelphia, PA 19107, USA",Philadelphia,PA
6806,"Ratchada Thai & Laos Cuisine","1117 S 11th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6807,"Every Thai","800 W Moyamensing Ave, Philadelphia, PA 19148, USA",Philadelphia,PA
6808,"Pattaya Thai Cuisine","4040 Locust St, Philadelphia, PA 19104, USA",Philadelphia,PA
6809,"Erawan Thai Cuisine (Philadelphia)","123 S 23rd St, Philadelphia, PA 19103, USA",Philadelphia,PA
6810,Manorah,"654 W Lancaster Ave #656, Bryn Mawr, PA 19010, USA",Philadelphia,PA
6811,"House of Thai Cuisine","3520 Cottman Ave, Philadelphia, PA 19149, USA",Philadelphia,PA
6812,"Sichuan Mathai 川马泰","4626 Baltimore Ave, Philadelphia, PA 19143, USA",Philadelphia,PA
6813,"Chon Tong Thai Kitchen and Dessert","1439 Vine St, Philadelphia, PA 19102, USA",Philadelphia,PA
6814,"Vientiane Café","4728 Baltimore Ave, Philadelphia, PA 19143, USA",Philadelphia,PA
6815,"Little Thai Market","51 N 12th St #39, Philadelphia, PA 19107, USA",Philadelphia,PA
6816,"Thai Square Restaurant","2521 Christian St, Philadelphia, PA 19146, USA",Philadelphia,PA
6817,"Vientiane Bistro","2537 Kensington Ave, Philadelphia, PA 19125, USA",Philadelphia,PA
6818,"Sukho Thai Restaurant","14 N Black Horse Pike, Runnemede, NJ 08078, USA",Philadelphia,PA
6819,"Golden Triangle","610 S 5th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6820,"Amma's South Indian Cuisine","1500 Walnut St, Philadelphia, PA 19102, USA",Philadelphia,PA
6821,"Thanal Indian Tavern","1939 Arch St, Philadelphia, PA 19103, USA",Philadelphia,PA
6822,"Turmeric Indian Kitchen","1240 Spring Garden St, Philadelphia, PA 19123, USA",Philadelphia,PA
6823,"Veda - Modern Indian Bistro","1920 Chestnut St, Philadelphia, PA 19103, USA",Philadelphia,PA
6824,"Tiffin Indian Cuisine Fairmount","1921 Fairmount Ave, Philadelphia, PA 19130, USA",Philadelphia,PA
6825,"Masala Fusion Indian Restaurant","14 N 3rd St, Philadelphia, PA 19106, USA",Philadelphia,PA
6826,"New Indian Sizzler","939 Spring Garden St, Philadelphia, PA 19123, USA",Philadelphia,PA
6827,DABBAWALA,"3300 Fairmount Ave, Philadelphia, PA 19104, USA",Philadelphia,PA
6828,"Saffron Indian Kitchen","423 W Girard Ave, Philadelphia, PA 19123, USA",Philadelphia,PA
6829,"Indian Kitchen Lovash","236-238 South St, Philadelphia, PA 19147, USA",Philadelphia,PA
6830,"Sura Indian Bistro","1726 Chestnut St, Philadelphia, PA 19103, USA",Philadelphia,PA
6831,"Vijayawada Mess Indian Cuisine","1308 W Girard Ave, Philadelphia, PA 19123, USA",Philadelphia,PA
6832,"Tikka Mahal - Modern Indian Restaurant","1040 N 2nd St #601, Philadelphia, PA 19123, USA",Philadelphia,PA
6833,"Raindrops Indian Restaurant","2749 N 47th St, Philadelphia, PA 19131, USA",Philadelphia,PA
6834,"Virasat Haveli","4051 Market St, Philadelphia, PA 19104, USA",Philadelphia,PA
6835,"Indian Char House","4612 Woodland Ave 1st Floor, Philadelphia, PA 19143, USA",Philadelphia,PA
6836,"CURRY LEAF NEPALI & INDIAN CUISINE","2046 Sansom St, Philadelphia, PA 19103, USA",Philadelphia,PA
6837,"Masala Kitchen : Kati Rolls & Platters","3404 Sansom St, Philadelphia, PA 19104, USA",Philadelphia,PA
6838,"New Delhi Indian Restaurant","4004 Chestnut St, Philadelphia, PA 19104, USA",Philadelphia,PA
6839,"Manayunk Indian grille","4425 Main St, Philadelphia, PA 19127, USA",Philadelphia,PA
6840,Forsythia,"233 Chestnut St, Philadelphia, PA 19105, USA",Philadelphia,PA
6841,"My Loup","2005 Walnut St, Philadelphia, PA 19103, USA",Philadelphia,PA
6842,"Caribou Cafe","1126 Walnut St, Philadelphia, PA 19107, USA",Philadelphia,PA
6843,"The Good King Tavern","614 S 7th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6844,"Bistro Perrier","4207 Walnut St, Philadelphia, PA 19104, USA",Philadelphia,PA
6845,"Café Lutécia","2301 Lombard St, Philadelphia, PA 19146, USA",Philadelphia,PA
6846,"Fleur's","2205 N Front St, Philadelphia, PA 19133, USA",Philadelphia,PA
6847,"Mabu Kitchen","1120 Pine St, Philadelphia, PA 19107, USA",Philadelphia,PA
6848,"TOWNSEND EPX","1623 E Passyunk Ave, Philadelphia, PA 19148, USA",Philadelphia,PA
6849,"Chez Colette","120 S 17th St #5115, Philadelphia, PA 19103, USA",Philadelphia,PA
6850,"Red Owl Tavern","433 Chestnut St, Philadelphia, PA 19106, USA",Philadelphia,PA
6851,"Village Whiskey","118 S 20th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6852,"Green Eggs Café","1301 Locust St, Philadelphia, PA 19107, USA",Philadelphia,PA
6853,"Honey's Sit 'n Eat","800 N 4th St, Philadelphia, PA 19123, USA",Philadelphia,PA
6854,"Marathon Grill","121 S 16th St, Philadelphia, PA 19102, USA",Philadelphia,PA
6855,"Oyster House","1516 Sansom St, Philadelphia, PA 19102, USA",Philadelphia,PA
6856,"Vernick Fish","One N 19th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6857,"Seafood Unlimited","270 S 20th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6858,"Pearl and Mary Oyster Bar","114 S 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA
6859,"Loch Bar","301 S Broad St, Philadelphia, PA 19107, USA",Philadelphia,PA
6860,"Little Fish BYOB","746 S 6th St, Philadelphia, PA 19147, USA",Philadelphia,PA
6861,"Seven Seas Mediterranean Seafood","3 Easton Rd, Willow Grove, PA 19090, USA",Philadelphia,PA
6862,"McCormick & Schmick's Seafood & Steaks","1 S Broad St, Philadelphia, PA 19107, USA",Philadelphia,PA
6863,"Jordan Johnson","6716 Frankford Ave, Philadelphia, PA 19135, USA",Philadelphia,PA
6864,"Luke's Lobster Rittenhouse","130 S 17th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6865,"Little Water","261 S 20th St, Philadelphia, PA 19103, USA",Philadelphia,PA
6866,"Hook & Reel Cajun Seafood & Bar","1936 S Christopher Columbus Blvd, Philadelphia, PA 19148, USA",Philadelphia,PA
6867,"Gallo's Seafood","8101 Roosevelt Blvd, Philadelphia, PA 19152, USA",Philadelphia,PA
6869,"Alaska King Crab House","4834 Lancaster Ave, Philadelphia, PA 19131, USA",Philadelphia,PA
6870,"Fishtown Seafood","339 Belgrade St, Philadelphia, PA 19125, USA",Philadelphia,PA
10289,"Frecon Farms","1819 Walnut St",Philadelphia,PA
10290,"Chicken Scratch","604 South St",Philadelphia,PA
10292,"You Say","815 Poplar St",Philadelphia,PA
10293,"El Manzano","747 Wolf St",Philadelphia,PA
10294,"L & M Variety","2241 S 5th St",Philadelphia,PA
10295,"NY Gyro Lunch","1300 W Montgomery Ave",Philadelphia,PA
10296,"Academic Bistro","101 N 33rd St",Philadelphia,PA
10297,"168 Chinese Kitchen","633 W Oregon Ave",Philadelphia,PA
10298,"Rice & Sambal","1911 E Passyunk Ave",Philadelphia,PA
10299,"Twist Creamery","1537 Cecil B Moore Ave",Philadelphia,PA
10300,"Stephanie’s Creations","1431 S 9th St",Philadelphia,PA
10301,"Fleur's","2205 N Front St",Philadelphia,PA
10302,"Little Susie’s Coffee & Pie","1754 S Chadwick St",Philadelphia,PA
10303,"Duskaia Coffee","1007 S 9th St",Philadelphia,PA
10305,Agricola,"1180 S 10th St",Philadelphia,PA
10306,iBowl,"3639 Lancaster Ave",Philadelphia,PA
10307,"Otolith Sustainable Seafood","2133 Huntingdon St",Philadelphia,PA
10308,"Es Cafe Lounge","1447 N American St",Philadelphia,PA
10310,"Mom’s Falafel","18 S 20th St",Philadelphia,PA
10311,"The Olive Branch Pizzeria","1901 N Mascher St",Philadelphia,PA
10312,"637 Philly Sushi Club","637 N 3rd St",Philadelphia,PA
10313,"Newbold Cafe","1514 Tasker St",Philadelphia,PA
10314,Wim,"226 South St",Philadelphia,PA
10315,"Halal Heaven","4257 Woodland Ave",Philadelphia,PA
10317,"On A Roll Italian Sandwich","2700 S Darien St",Philadelphia,PA
10318,Shinto,"1218 Pine St",Philadelphia,PA
10319,Provenance,"408 S 2nd St",Philadelphia,PA
10320,Kinto,"1144 Frankford Ave",Philadelphia,PA
10321,"Castellino's","1255 E Palmer St",Philadelphia,PA
10322,"Bean2Bean Cafe","1516 N 5th St",Philadelphia,PA
10323,"La Catedral","527 Fairmount Ave",Philadelphia,PA
10324,"Desforra Cafe","1149 N 3rd St",Philadelphia,PA
10325,"Antonio’s Deli","3849 Lancaster Ave",Philadelphia,PA
10326,"Mocha Melt Cafe","124 Market St",Philadelphia,PA
10327,"Pizza Mixta","2000 S 12th St",Philadelphia,PA
10329,"Mommy Telly's Famous BBQ","23 N 33rd St",Philadelphia,PA
10331,"Get A Gato","638 Christian St",Philadelphia,PA
10333,"Nakama Japanese Cuisines & Omakase","45 N 13th St",Philadelphia,PA
10334,"Pop Up Café","802 Christian St",Philadelphia,PA
10335,"Nam Chon","228 South St",Philadelphia,PA
10336,"Choice Beer Deli","1642 S St",Philadelphia,PA
10337,Kissaten,"241 East Girard Ave",Philadelphia,PA
10338,"Coffee Cream & Dreams","1436 Fairmount Ave",Philadelphia,PA
10339,"Italian Family Pizza","136 N 17th St",Philadelphia,PA
10340,"Chateau Rouge","2108 South St",Philadelphia,PA
10341,"El Fuerte de Loreto","1412 S 5th St",Philadelphia,PA
10342,"Miss Rachel's Pantry","1938 S Chadwick St",Philadelphia,PA
10343,"Halal Taste","33rd N Market St",Philadelphia,PA
10344,"Lee's Dumplings and Stuff","2313 N Front St",Philadelphia,PA
10346,"La Canasta Mexican Food","2341 S 4th St",Philadelphia,PA
10347,"Amy’s Pastelillos","2001 Memphis St",Philadelphia,PA
10348,"Heavy Metal Sausage","1527 W Porter St",Philadelphia,PA
10349,"Whizzle Truck","",Philadelphia,PA
10350,"Be WellFed","444 N 4th St",Philadelphia,PA
10351,"Farina Di Vita","250 Catharine St",Philadelphia,PA
10352,"Hangry Joe’s Hot Chicken","125 S 40th St",Philadelphia,PA
10353,"El Mictlan Restaurant ","2053 S Beechwood St",Philadelphia,PA
10354,"A La Mousse","1622 South St",Philadelphia,PA
10356,"Bottega Rittenhouse","263 S 17th St",Philadelphia,PA
10357,"Bad Brother","726 N 24th St",Philadelphia,PA
10358,"Kirin House","251 N Clarion St",Philadelphia,PA
10359,"Cafe Couleur","323 Arch St",Philadelphia,PA
10360,"Lian Hsing's","1633 W Reed St",Philadelphia,PA
10361,"Mike's Hot Dog Cart","24th & Passyunk Ave",Philadelphia,PA
10363,"Caffe Ida","1732 W Passyunk Ave",Philadelphia,PA
10364,"Red Stone Pizza Truck","",Philadelphia,PA
10365,"SK Restaurant and Bar","2400 S 24th St",Philadelphia,PA
10366,"Victoria En philly","1301 E Susquehanna Ave",Philadelphia,PA
10367,"New Star","2409 Kensington Ave",Philadelphia,PA
10368,"Sego Indonesian Food Cart","Market St & S 16th St",Philadelphia,PA
10369,"El Enano Mexican Restaurant","4608 Woodland Ave",Philadelphia,PA
10370,"JC Food Market","600 North 11th St",Philadelphia,PA
10371,"Poke Burri","3231 Powelton Ave",Philadelphia,PA
10372,"Bold Coffee Bar","1623 Ridge Ave",Philadelphia,PA
10373,Dankbaar,"1911 E Passyunk Ave",Philadelphia,PA
10375,"Sutton's","1706 N 5th St",Philadelphia,PA
10376,"Mexican Grill Stand","1736 N 13th St",Philadelphia,PA
10377,"Corey’s Crafty Vietnamese Cuisine","1314 South St",Philadelphia,PA
10378,"Taco & Ramen","615 South St",Philadelphia,PA
10379,"Jojo's Cafe","1425 W Passyunk Ave",Philadelphia,PA
10380,Scampi,"617 S 3rd St",Philadelphia,PA
10381,"Halal Food Special","20 N 16th St",Philadelphia,PA
10383,"Taco Man","942 S 5th St",Philadelphia,PA
10384,"Taste of Punjab","2015 E Moyamensing Ave",Philadelphia,PA
10385,"Chubby Nori","146 N 10th St",Philadelphia,PA
10386,HomeGrown215,"1515 Porter St",Philadelphia,PA
10387,Momoka,"705 E Passyunk Ave",Philadelphia,PA
10389,"Fat Moon Restaurant & Bar","1440 Callowhill St",Philadelphia,PA
10390,"Circles + Squares","2513 Tulip St",Philadelphia,PA
10391,"Ramble Pizza","",Philadelphia,PA
10392,"Tortilleria San Roman","951 S 9th St",Philadelphia,PA
10393,"San Miguelito Mexican Cuisine","2654 S Sixth St",Philadelphia,PA
10394,"Bucatini Caffe","1824 S 13th St",Philadelphia,PA
10395,"Indo Spice","1421 W Passyunk Ave",Philadelphia,PA
10396,"Sushi Ya","1418 W Girard Ave",Philadelphia,PA
10397,"Restaurant Ambra","705 S 4th St",Philadelphia,PA
10398,Elwood,"1007 Frankford Ave",Philadelphia,PA
10399,"Honey Bee Gourmet Deli","604 S Washington Square",Philadelphia,PA
10400,Pie-Stand,"2 W Girard Ave",Philadelphia,PA
10401,Elma,"431 E Girard Ave",Philadelphia,PA
10402,"Joey's Table","1200 Callowhill St",Philadelphia,PA
10403,"Tio Abi's Kitchen","23rd & Oregon",Philadelphia,PA
10404,"Leo Restaurant","1414 Spruce St",Philadelphia,PA
10405,"Phở Skyline","910 Christian St",Philadelphia,PA
10406,"Lucas Burger","2101 Chestnut St",Philadelphia,PA
10407,"Antonio’s Italian Specialties","1138 W Ritner St",Philadelphia,PA
10408,"El Amiguito Taco Mobile","1736 Washington Ave",Philadelphia,PA
10409,"Yellow Bicycle Canteen","930 Locust St",Philadelphia,PA
10410,"Cafe Square One","3900 Chestnut St",Philadelphia,PA
10411,"Mighty Bread","1211 Gerritt St",Philadelphia,PA
10412,Mawn,"764 S 9th St",Philadelphia,PA
10413,"Top Hat Coffee Lounge","3131 Walnut St",Philadelphia,PA
10414,"The Hart of Catering & Cafe","2101 Sansom St",Philadelphia,PA
10415,"Lale Mediterranean Grill & Sports Bar","218 South St",Philadelphia,PA
10416,"Lyn's","3600 Spruce St",Philadelphia,PA
10417,"Pitruco Pizza Franklin's Table","3401 Walnut St",Philadelphia,PA
10418,"Sheba's Soul Plate","90 S 44th St",Philadelphia,PA
10419,"Taco Heart","1001 E Passyunk Ave",Philadelphia,PA
10420,"Chucks Homemade Water Ice","1835 Snyder Ave",Philadelphia,PA
10421,"Hikari Sushi","1040 N American St",Philadelphia,PA
10422,"Victor’s Pizza Truck","1902 S 9th St",Philadelphia,PA
10423,"Flores Coffee Shop","1900 W Girard",Philadelphia,PA
10424,"Gouldsburger's Express","100 N 18th St",Philadelphia,PA
10425,"Vessel Coffee Collective","2401 Frankford Ave",Philadelphia,PA
10426,"Rittenhouse Deli & Juice Bar","1510 Sansom St",Philadelphia,PA
10427,"El Caracol Mexican Grill","469 N 10th St",Philadelphia,PA
10428,"Ben's Fast Food","3300 Fairmount Ave",Philadelphia,PA
10429,"Gilda Cafe & Market","300 E Girard Ave",Philadelphia,PA
10430,"Time & Peace Cafe","36 S 7th St",Philadelphia,PA
10431,"Cilantro New Mediterranean Cuisine","613 S 4th St",Philadelphia,PA
10433,"Chiquita's Pizzeria & Mexican Grill","746 Snyder Ave",Philadelphia,PA
10435,"Oregon Express","2700 S Marvine St",Philadelphia,PA
10437,"New Indian Sizzler","939 Spring Garden St",Philadelphia,PA
10438,"Porco's Porchetteria","2204 Washington Ave",Philadelphia,PA
10439,Tonalli,"100 Morris St",Philadelphia,PA
10440,"tamalex restaurant bar & griil","122 Lombard St",Philadelphia,PA
10441,"Mana Modern Chinese","719 N 2nd St",Philadelphia,PA
10442,"La Cocina del Cafe","1500 S Broad St",Philadelphia,PA
10443,"Ristorante Pesto","1915 S Broad St",Philadelphia,PA
10444,"Jimmy's Water Ice","2251 S Front St",Philadelphia,PA
10445,"Fresh Fruit Salad Cart","37th Spruce St",Philadelphia,PA
10447,Olea,"232 Arch St",Philadelphia,PA
10449,"Kungfu Hotpot","1008 Cherry St",Philadelphia,PA
10452,"Brazas BBQ Chicken","326 South St",Philadelphia,PA
10453,"Vineyards Cafe","847 N 16th St",Philadelphia,PA
10454,"Colanzi's Moira' mensing Cafe","1301 W Moyamensing Ave",Philadelphia,PA
10455,"Tin Can Bar","2537 E Somerset St",Philadelphia,PA
10456,"Rosy's Cafe","2218 Walnut St",Philadelphia,PA
10457,"Curry Leaf","2046 Sansom St",Philadelphia,PA
10458,"Blazerz Food Joint","1436 S St",Philadelphia,PA
10459,"Haraz Coffee House","23 W Girard Ave",Philadelphia,PA
10460,Nipotina,"2238 S 21st St",Philadelphia,PA
10461,"Uchi Philadelphia","1620 Sansom St",Philadelphia,PA
10462,Stargazy,"1838 E Passyunk Ave",Philadelphia,PA
10463,"Tacos El Rodeo","1000 Washington Ave",Philadelphia,PA
10464,"The Creperie","1291 W Norris St",Philadelphia,PA
10465,"Koto Sushi","719 Sansom St",Philadelphia,PA
10466,"Pasha's Halal Food","1652 N 2nd St",Philadelphia,PA
10467,"Saami Somi","51 N 12th St",Philadelphia,PA
10468,"Paesano's","943 S 9th St",Philadelphia,PA
10469,"ZIG ZAG BBQ","2111 E York St",Philadelphia,PA
10470,"Yanaga Kappo Izakaya","635 N 3rd St",Philadelphia,PA
10471,"Saigon Grace Cafe","1514-16 S St",Philadelphia,PA
10472,"Bon Kif Grill","627 South St",Philadelphia,PA
10473,"Cucina Zapata","S 31st & Ludlow St",Philadelphia,PA
10474,"la bamba","522 S 5th St",Philadelphia,PA
10475,"Dolce & Caffè","708 N 2nd St",Philadelphia,PA
10476,"El Sabor Restaurant","178 Diamond St",Philadelphia,PA
10477,"South Sichuan","1548 S 19th St",Philadelphia,PA
10478,"Baby’s Kusina + Market","2816 W Girard Ave",Philadelphia,PA
10479,"Sandwich Corner Market","1945 Poplar St",Philadelphia,PA
10480,"Bleri’s Beanery Cafe","1745 S St",Philadelphia,PA
10481,"O'Jung's","1625 2nd St",Philadelphia,PA
10482,"Indian Char House","4612 Woodland Ave",Philadelphia,PA
10483,"Li'l Nick's Deli","1311 W Moyamensing Ave",Philadelphia,PA
10484,"Mike & Matt's Italian Market","1206 Mifflin St",Philadelphia,PA
10485,"Shay's Steaks","200 N 16th St",Philadelphia,PA
10486,"Hi-Lo Taco","1109 Walnut St",Philadelphia,PA
10487,"Greek From Greece","107 N 33rd St",Philadelphia,PA
10488,"México Lindo","700 Moore St",Philadelphia,PA
10489,"The Fairmount Tavern","1700 Fairmount Ave",Philadelphia,PA
10490,"Cocktail Culture Co","16 S 2nd St",Philadelphia,PA
10491,"Dr Thunder Karaoke","",Philadelphia,PA
10492,"Bar Palmina","1306 N Front St",Philadelphia,PA
10493,"Samuel Gritz Public House","629 S 2nd St",Philadelphia,PA
10494,Margolis,"9 W Wildey St",Philadelphia,PA
10495,"Next of Kin ","1414 Frankford Ave",Philadelphia,PA
10496,Almanac,"310 Market St",Philadelphia,PA
10497,"Liberty Garden","50 N Independence Mall E",Philadelphia,PA
10498,"Lucky's Last Chance","848 S 2nd St",Philadelphia,PA
10499,"Our Town Taproom","1519 Ridge Ave",Philadelphia,PA
10500,"Libertee Grounds","1600 W Girard Ave",Philadelphia,PA
10501,"Lion Sports Bar","1021 Arch St",Philadelphia,PA
10502,"Darling Jack's Tavern","104 S 13th St",Philadelphia,PA
10503,"Andra Hem","218 S 16th St",Philadelphia,PA
10504,"Grace and Proper","941 S 8th St",Philadelphia,PA
10505,"Love City Brewing Company","1023 Hamilton St",Philadelphia,PA
10506,"Tapster Philadelphia","110 S 16th St",Philadelphia,PA
10507,"Solar Myth","1131 S Broad St",Philadelphia,PA
10508,"Bar Hygge","1720 Fairmount Ave",Philadelphia,PA
10509,"Good Good Things","11 S 21st St",Philadelphia,PA
10510,"Sassafras Bar","48 S 2nd St",Philadelphia,PA
10511,Enswell,"1528 Spruce St",Philadelphia,PA
10512,"Sonnys Cocktail Joint","1508 South St",Philadelphia,PA
10513,"Cellar Dog","258 S 15th St",Philadelphia,PA
10514,"PHS Pop Up Garden","1438 South St",Philadelphia,PA
10515,"Double Knot","120 S 13th St",Philadelphia,PA
10516,"Little Gay Pub","102 S 13th St",Philadelphia,PA
10517,"Victory Brewing Company Philadelphia","1776 Benjamin Franklin Pkwy",Philadelphia,PA
10518,"Midnight & The Wicked","1500 Sansom St",Philadelphia,PA
10519,"Poison Heart","931 Spring Garden St",Philadelphia,PA
10520,"Human Robot","1710 N 5th St",Philadelphia,PA
10521,"Bud & Marilyn's","1234 Locust St",Philadelphia,PA
10522,"Charlie Was A Sinner","131 S 13th St",Philadelphia,PA
10523,South,"600 N Broad St",Philadelphia,PA
10524,"The Black Taxi","745-747 N 25th St",Philadelphia,PA
10525,"Garage Passyunk","1231 E Passyunk Ave",Philadelphia,PA
10526,"The Ranstead Room","2013 Ranstead St",Philadelphia,PA
10527,"48 Record Bar","48 S 2nd St",Philadelphia,PA
10528,"Fringe Bar","140 N Christopher Columbus Blvd",Philadelphia,PA
10529,"The Library Bar","210 W Rittenhouse Sq",Philadelphia,PA
10530,"Graffiti Bar","124 S 13th St",Philadelphia,PA
10531,Skyhigh,"1 N 19th St",Philadelphia,PA
10532,Barcade,"1326 Chestnut St",Philadelphia,PA
10533,"W XYZ Bar","101 North Broad St",Philadelphia,PA
10534,"The Franklin Mortgage & Investment Company","1715 Rittenhouse Square",Philadelphia,PA
10535,"1 Tippling Place","2006 Chestnut St",Philadelphia,PA
10536,"Writer's Block Rehab","1342 Cypress St",Philadelphia,PA
10537,"Pier Bar","2025 Fairmount Ave",Philadelphia,PA
10538,"Two Locals Brewing","3675 Market St",Philadelphia,PA
10539,"Four Humours","1712 N Hancock St",Philadelphia,PA
10540,Superette,"1538 E Passyunk Ave",Philadelphia,PA
10541,"A Man Full of Trouble","127 Spruce St",Philadelphia,PA
10542,"Union Transfer","1026 Spring Garden St",Philadelphia,PA
10543,"Canalside Manayunk","4164 Main St",Philadelphia,PA
10544,Sally,"2229 Spruce St",Philadelphia,PA
10545,"Pearl & Mary Oyster Bar","114 S 13th St",Philadelphia,PA
10546,"Yards Brewing Company","500 Spring Garden St",Philadelphia,PA
10547,"Le Caveau","614 S 7th St",Philadelphia,PA
10548,"The Tavern Restaurant","243 S Camac St",Philadelphia,PA
10549,"Bonner's Irish Pub","120 S 23rd St",Philadelphia,PA
10550,"Talula's Daily","208 W Washington Square",Philadelphia,PA
10551,"The Lesieur","1523 Sansom St",Philadelphia,PA
10552,"Loch Bar - Philly","301 S Broad St",Philadelphia,PA
10553,"Kelliann's Bar & Grill","1549 Spring Garden St",Philadelphia,PA
10554,"Tattooed Mom","530 South St",Philadelphia,PA
10555,Superfolie,"1602 Spruce St",Philadelphia,PA
10556,"Bob & Barbara's","1509 South St",Philadelphia,PA
10557,"Patchwork Philly","1620 Chancellor St",Philadelphia,PA
10558,"Oscar's Tavern","1524 Sansom St",Philadelphia,PA
10559,"Nightmare Before Tinsel","116 S 12th St",Philadelphia,PA
10560,"Monk's Cafe","264 S 16th St",Philadelphia,PA
10561,"Cherry Street Tavern","129 N 22nd St",Philadelphia,PA
10562,Doom,"421 N 7th St",Philadelphia,PA
10563,"Nite Owl Bar","1225 Vine St",Philadelphia,PA
